fecha_xm,periodo,precio_cop_kwh
2023-09-11,2,1053.68325
2023-09-11,3,1054.98325
2023-09-11,4,1053.68325
2023-09-11,5,1054.98325
2023-09-11,6,1054.98325
2023-09-11,7,1053.68325
2023-09-11,8,1055.99225
2023-09-11,9,1056.98325
2023-09-11,10,1056.99025
2023-09-11,11,1057.00325
2023-09-11,12,1057.98325
2023-09-11,13,1054.98325
2023-09-11,14,1056.98325
2023-09-11,15,1056.99025
2023-09-11,16,1056.99025
2023-09-11,17,1056.99025
2023-09-11,18,1056.99025
2023-09-11,19,1056.99025
2023-09-11,20,1057.00325
2023-09-11,21,1056.98325
2023-09-11,22,1056.98325
2023-09-11,23,1054.98325
2023-09-11,24,1053.68325
2023-09-12,1,1055.48325
2023-09-12,2,1049.48325
2023-09-12,3,1049.48325
2023-09-12,4,1049.48325
2023-09-12,5,1049.48325
2023-09-12,6,1049.48325
2023-09-12,7,1049.48325
2023-09-12,8,1055.48325
2023-09-12,9,1055.48325
2023-09-12,10,1057.18325
2023-09-12,11,1058.28325
2023-09-12,12,1058.28325
2023-09-12,13,1058.28325
2023-09-12,14,1058.28325
2023-09-12,15,1058.28325
2023-09-12,16,1058.28325
2023-09-12,17,1058.28325
2023-09-12,18,1058.28325
2023-09-12,19,1058.98325
2023-09-12,20,1059.18325
2023-09-12,21,1059.18325
2023-09-12,22,1058.28325
2023-09-12,23,1058.28325
2023-09-12,24,1055.48325
2023-09-13,1,1057.98325
2023-09-13,2,1056.98325
2023-09-13,3,1056.98325
2023-09-13,4,1036.98325
2023-09-13,5,1056.98325
2023-09-13,6,1056.98325
2023-09-13,7,1057.08325
2023-09-13,8,1058.38325
2023-09-13,9,1058.38325
2023-09-13,10,1057.98325
2023-09-13,11,1057.98325
2023-09-13,12,1057.98325
2023-09-13,13,1057.98325
2023-09-13,14,1058.38325
2023-09-13,15,1058.38325
2023-09-13,16,1058.38325
2023-09-13,17,1058.38325
2023-09-13,18,1058.38325
2023-09-13,19,1058.38325
2023-09-13,20,1058.38325
2023-09-13,21,1058.38325
2023-09-13,22,1058.38325
2023-09-13,23,1057.98325
2023-09-13,24,1057.98325
2023-09-14,1,1058.58325
2023-09-14,2,1058.43325
2023-09-14,3,1054.98325
2023-09-14,4,1054.98325
2023-09-14,5,1054.98325
2023-09-14,6,1058.43325
2023-09-14,7,1058.43325
2023-09-14,8,1058.43325
2023-09-14,9,1058.43325
2023-09-14,10,1058.43325
2023-09-14,11,1058.43325
2023-09-14,12,1058.58325
2023-09-14,13,1058.58325
2023-09-14,14,1058.58325
2023-09-14,15,1058.58325
2023-09-14,16,1058.58325
2023-09-14,17,1058.58325
2023-09-14,18,1058.58325
2023-09-14,19,1058.58325
2023-09-14,20,1058.98325
2023-09-14,21,1058.58325
2023-09-14,22,1058.58325
2023-09-14,23,1058.43325
2023-09-14,24,1058.43325
2023-09-15,1,1058.78325
2023-09-15,2,1058.78325
2023-09-15,3,1058.78325
2023-09-15,4,1058.58325
2023-09-15,5,1058.78325
2023-09-15,6,1058.78325
2023-09-15,7,1058.78325
2023-09-15,8,1059.08325
2023-09-15,9,1059.08325
2023-09-15,10,1059.88325
2023-09-15,11,1059.88325
2023-09-15,12,1059.88325
2023-09-15,13,1059.88325
2023-09-15,14,1059.88325
2023-09-15,15,1059.88325
2023-09-15,16,1059.88325
2023-09-15,17,1059.88325
2023-09-15,18,1059.88325
2023-09-15,19,1059.88325
2023-09-15,20,1059.88325
2023-09-15,21,1059.88325
2023-09-15,22,1059.08325
2023-09-15,23,1059.08325
2023-09-15,24,1058.78325
2023-09-16,1,1059.31816
2023-09-16,2,1059.31816
2023-09-16,3,1059.31816
2023-09-16,4,1010.31916
2023-09-16,5,1010.31916
2023-09-16,6,1010.31916
2023-09-16,7,1010.31916
2023-09-16,8,1059.31816
2023-09-16,9,1059.31816
2023-09-16,10,1059.31816
2023-09-16,11,1059.51916
2023-09-16,12,1059.51916
2023-09-16,13,1059.51916
2023-09-16,14,1059.51916
2023-09-16,15,1059.51916
2023-09-16,16,1059.51916
2023-09-16,17,1059.51916
2023-09-16,18,1059.51916
2023-09-16,19,1059.81916
2023-09-16,20,1059.81916
2023-09-16,21,1059.51916
2023-09-16,22,1059.51916
2023-09-16,23,1059.31816
2023-09-16,24,1059.31816
2023-09-17,1,1061.48013
2023-09-17,2,1061.38013
2023-09-17,3,1061.38013
2023-09-17,4,822.14713
2023-09-17,5,899.08013
2023-09-17,6,668.04213
2023-09-17,7,639.08013
2023-09-17,8,668.04213
2023-09-17,9,668.04213
2023-09-17,10,639.08013
2023-09-17,11,1010.77813
2023-09-17,12,1061.38013
2023-09-17,13,1061.38013
2023-09-17,14,1061.38013
2023-09-17,15,1061.38013
2023-09-17,16,1061.38013
2023-09-17,17,1061.38013
2023-09-17,18,1061.48013
2023-09-17,19,1061.48013
2023-09-17,20,1061.48013
2023-09-17,21,1061.48013
2023-09-17,22,1061.48013
2023-09-17,23,1061.48013
2023-09-17,24,1061.38013
2023-09-18,1,1059.29942
2023-09-18,2,1009.79742
2023-09-18,3,811.60342
2023-09-18,4,728.09942
2023-09-18,5,833.54242
2023-09-18,6,1059.29942
2023-09-18,7,1059.29942
2023-09-18,8,1059.29942
2023-09-18,9,1059.29942
2023-09-18,10,1060.29942
2023-09-18,11,1060.29942
2023-09-18,12,1060.29942
2023-09-18,13,1060.29942
2023-09-18,14,1060.29942
2023-09-18,15,1060.29942
2023-09-18,16,1060.29942
2023-09-18,17,1060.29942
2023-09-18,18,1060.29942
2023-09-18,19,1060.29942
2023-09-18,20,1060.29942
2023-09-18,21,1060.29942
2023-09-18,22,1060.29942
2023-09-18,23,1060.29942
2023-09-18,24,1059.29942
2023-09-19,1,1008.70246
2023-09-19,2,1008.70146
2023-09-19,3,828.95746
2023-09-19,4,810.50846
2023-09-19,5,1008.70146
2023-09-19,6,1009.00446
2023-09-19,7,1008.70246
2023-09-19,8,1009.00446
2023-09-19,9,1058.50446
2023-09-19,10,1058.50446
2023-09-19,11,1058.50446
2023-09-19,12,1060.05446
2023-09-19,13,1060.05446
2023-09-19,14,1060.05446
2023-09-19,15,1060.05446
2023-09-19,16,1060.05446
2023-09-19,17,1060.05446
2023-09-19,18,1060.05446
2023-09-19,19,1060.05446
2023-09-19,20,1060.05446
2023-09-19,21,1060.05446
2023-09-19,22,1060.05446
2023-09-19,23,1058.50446
2023-09-19,24,1058.50446
2023-09-20,1,1008.88325
2023-09-20,2,1008.88325
2023-09-20,3,1008.68125
2023-09-20,4,1008.68125
2023-09-20,5,1008.88325
2023-09-20,6,1008.88325
2023-09-20,7,1008.88325
2023-09-20,8,1008.88325
2023-09-20,9,1008.88325
2023-09-20,10,1008.88325
2023-09-20,11,1058.48325
2023-09-20,12,1058.58325
2023-09-20,13,1058.58325
2023-09-20,14,1058.58325
2023-09-20,15,1058.58325
2023-09-20,16,1058.58325
2023-09-20,17,1060.04325
2023-09-20,18,1058.58325
2023-09-20,19,1060.05325
2023-09-20,20,1060.04325
2023-09-20,21,1058.58325
2023-09-20,22,1058.58325
2023-09-20,23,1058.58325
2023-09-20,24,1056.98325
2023-09-21,1,1059.98325
2023-09-21,2,1058.98325
2023-09-21,3,1058.98325
2023-09-21,4,1058.98325
2023-09-21,5,1058.98325
2023-09-21,6,1058.98325
2023-09-21,7,1058.98325
2023-09-21,8,1058.98325
2023-09-21,9,1058.98325
2023-09-21,10,1060.05325
2023-09-21,11,1060.05325
2023-09-21,12,1060.88325
2023-09-21,13,1060.88325
2023-09-21,14,1060.09825
2023-09-21,15,1060.88325
2023-09-21,16,1060.88325
2023-09-21,17,1060.88325
2023-09-21,18,1060.88325
2023-09-21,19,1060.88325
2023-09-21,20,1060.88325
2023-09-21,21,1060.88325
2023-09-21,22,1060.88325
2023-09-21,23,1059.98325
2023-09-21,24,1058.98325
2023-09-22,1,1060.03325
2023-09-22,2,1060.03325
2023-09-22,3,1051.98325
2023-09-22,4,1051.98325
2023-09-22,5,1060.03325
2023-09-22,6,1060.03325
2023-09-22,7,1060.03325
2023-09-22,8,1060.03325
2023-09-22,9,1060.03325
2023-09-22,10,1060.03325
2023-09-22,11,1060.48325
2023-09-22,12,1060.48325
2023-09-22,13,1060.91325
2023-09-22,14,1060.91325
2023-09-22,15,1060.93325
2023-09-22,16,1060.93325
2023-09-22,17,1060.93325
2023-09-22,18,1060.92325
2023-09-22,19,1060.98325
2023-09-22,20,1060.98325
2023-09-22,21,1060.98325
2023-09-22,22,1060.98325
2023-09-22,23,1060.91325
2023-09-22,24,1060.91325
2023-09-23,1,1061.08326
2023-09-23,2,1061.03226
2023-09-23,3,1061.03226
2023-09-23,4,1061.03226
2023-09-23,5,1061.03226
2023-09-23,6,1061.03226
2023-09-23,7,1061.03226
2023-09-23,8,1061.03226
2023-09-23,9,1061.08326
2023-09-23,10,1061.08326
2023-09-23,11,1061.08326
2023-09-23,12,1061.13226
2023-09-23,13,1061.13226
2023-09-23,14,1061.08326
2023-09-23,15,1061.08326
2023-09-23,16,1061.08326
2023-09-23,17,1061.08326
2023-09-23,18,1061.08326
2023-09-23,19,1061.08326
2023-09-23,20,1061.08326
2023-09-23,21,1061.08326
2023-09-23,22,1061.08326
2023-09-23,23,1061.03226
2023-09-23,24,1061.03226
2023-09-24,1,1060.68508
2023-09-24,2,1060.58508
2023-09-24,3,1009.58308
2023-09-24,4,1009.58208
2023-09-24,5,997.88508
2023-09-24,6,747.88508
2023-09-24,7,747.88508
2023-09-24,8,747.88508
2023-09-24,9,747.88508
2023-09-24,10,1009.58308
2023-09-24,11,1060.58508
2023-09-24,12,1060.58508
2023-09-24,13,1060.68508
2023-09-24,14,1060.68508
2023-09-24,15,1060.68508
2023-09-24,16,1060.68508
2023-09-24,17,1060.68508
2023-09-24,18,1060.88508
2023-09-24,19,1060.88508
2023-09-24,20,1060.88508
2023-09-24,21,1060.88508
2023-09-24,22,1060.88508
2023-09-24,23,1060.88508
2023-09-24,24,1060.88508
2023-09-25,1,1008.68025
2023-09-25,2,1008.68025
2023-09-25,3,996.98325
2023-09-25,4,796.98325
2023-09-25,5,1008.68025
2023-09-25,6,1059.68325
2023-09-25,7,1059.68325
2023-09-25,8,1060.48325
2023-09-25,9,1060.48325
2023-09-25,10,1060.48325
2023-09-25,11,1061.08325
2023-09-25,12,1061.08325
2023-09-25,13,1061.08325
2023-09-25,14,1061.08325
2023-09-25,15,1061.08325
2023-09-25,16,1061.08325
2023-09-25,17,1061.08325
2023-09-25,18,1061.08325
2023-09-25,19,1061.68325
2023-09-25,20,1061.08325
2023-09-25,21,1061.08325
2023-09-25,22,1061.08325
2023-09-25,23,1061.08325
2023-09-25,24,1060.48325
2023-09-26,1,1061.48325
2023-09-26,2,1060.98325
2023-09-26,3,1060.68325
2023-09-26,4,1060.68325
2023-09-26,5,1060.68325
2023-09-26,6,1060.98325
2023-09-26,7,1060.98325
2023-09-26,8,1061.48325
2023-09-26,9,1061.48325
2023-09-26,10,1061.48325
2023-09-26,11,1061.48325
2023-09-26,12,1061.48325
2023-09-26,13,1061.48325
2023-09-26,14,1061.63325
2023-09-26,15,1061.63325
2023-09-26,16,1061.63325
2023-09-26,17,1061.63325
2023-09-26,18,1061.63325
2023-09-26,19,1061.63325
2023-09-26,20,1061.63325
2023-09-26,21,1061.63325
2023-09-26,22,1061.63325
2023-09-26,23,1061.48325
2023-09-26,24,1061.48325
2023-09-27,1,1008.98325
2023-09-27,2,1008.68025
2023-09-27,3,1001.98325
2023-09-27,4,1001.98325
2023-09-27,5,1001.98325
2023-09-27,6,1008.68125
2023-09-27,7,1008.98325
2023-09-27,8,1008.98325
2023-09-27,9,1061.68525
2023-09-27,10,1061.68525
2023-09-27,11,1061.68525
2023-09-27,12,1061.68525
2023-09-27,13,1061.68525
2023-09-27,14,1061.68525
2023-09-27,15,1061.68625
2023-09-27,16,1061.68625
2023-09-27,17,1061.68625
2023-09-27,18,1061.68525
2023-09-27,19,1061.68625
2023-09-27,20,1061.68625
2023-09-27,21,1061.68625
2023-09-27,22,1061.68525
2023-09-27,23,1061.65325
2023-09-27,24,1008.98325
2023-09-28,1,1012.75866
2023-09-28,2,1009.45666
2023-09-28,3,1009.45566
2023-09-28,4,997.75866
2023-09-28,5,1009.45566
2023-09-28,6,1012.75866
2023-09-28,7,1012.75866
2023-09-28,8,1012.75866
2023-09-28,9,1062.55866
2023-09-28,10,1062.55866
2023-09-28,11,1062.59266
2023-09-28,12,1062.59266
2023-09-28,13,1062.59266
2023-09-28,14,1062.59366
2023-09-28,15,1062.59466
2023-09-28,16,1062.59466
2023-09-28,17,1062.59466
2023-09-28,18,1062.59466
2023-09-28,19,1062.59466
2023-09-28,20,1062.59466
2023-09-28,21,1062.59466
2023-09-28,22,1062.59466
2023-09-28,23,1062.55866
2023-09-28,24,1062.55866
2023-09-29,1,1013.25479
2023-09-29,2,1009.95279
2023-09-29,3,998.25479
2023-09-29,4,848.25479
2023-09-29,5,998.25479
2023-09-29,6,1013.25479
2023-09-29,7,1013.25479
2023-09-29,8,1013.25479
2023-09-29,9,1017.25479
2023-09-29,10,1018.25479
2023-09-29,11,1018.25479
2023-09-29,12,1063.18479
2023-09-29,13,1063.19179
2023-09-29,14,1063.19179
2023-09-29,15,1063.19179
2023-09-29,16,1063.19279
2023-09-29,17,1063.19279
2023-09-29,18,1063.19279
2023-09-29,19,1063.19379
2023-09-29,20,1063.19379
2023-09-29,21,1063.19379
2023-09-29,22,1063.19279
2023-09-29,23,1063.19179
2023-09-29,24,1018.25479
2023-09-30,1,1016.02604
2023-09-30,2,1008.72404
2023-09-30,3,997.02604
2023-09-30,4,847.02604
2023-09-30,5,847.02604
2023-09-30,6,847.02604
2023-09-30,7,847.02604
2023-09-30,8,1008.72304
2023-09-30,9,1016.02604
2023-09-30,10,1047.02604
2023-09-30,11,1061.86404
2023-09-30,12,1061.94604
2023-09-30,13,1061.94604
2023-09-30,14,1061.94604
2023-09-30,15,1061.94604
2023-09-30,16,1061.94604
2023-09-30,17,1061.96304
2023-09-30,18,1061.96304
2023-09-30,19,1061.96404
2023-09-30,20,1061.96304
2023-09-30,21,1061.96304
2023-09-30,22,1047.02604
2023-09-30,23,1061.86404
2023-09-30,24,1016.02604
2023-10-01,1,1061.14694
2023-10-01,2,1061.10994
2023-10-01,3,1061.10994
2023-10-01,4,1061.10994
2023-10-01,5,1061.10994
2023-10-01,6,1061.10994
2023-10-01,7,1061.10994
2023-10-01,8,1061.10994
2023-10-01,9,1061.10994
2023-10-01,10,1061.10994
2023-10-01,11,1061.10994
2023-10-01,12,596.20994
2023-10-01,13,1061.14694
2023-10-01,14,1061.10994
2023-10-01,15,1061.10994
2023-10-01,16,1061.10994
2023-10-01,17,1061.10994
2023-10-01,18,1061.14694
2023-10-01,19,1061.70994
2023-10-01,20,1062.80994
2023-10-01,21,1062.80994
2023-10-01,22,1061.70994
2023-10-01,23,1061.14794
2023-10-01,24,1061.14694
2023-10-02,1,1062.19806
2023-10-02,2,1061.58706
2023-10-02,3,1050.58806
2023-10-02,4,1050.58806
2023-10-02,5,1061.58706
2023-10-02,6,1062.19806
2023-10-02,7,1062.19806
2023-10-02,8,1062.19806
2023-10-02,9,1062.19806
2023-10-02,10,1062.19806
2023-10-02,11,1062.19806
2023-10-02,12,1062.19806
2023-10-02,13,1062.19806
2023-10-02,14,1062.19806
2023-10-02,15,1062.20306
2023-10-02,16,1062.23706
2023-10-02,17,1062.23706
2023-10-02,18,1062.23706
2023-10-02,19,1072.58806
2023-10-02,20,1072.58806
2023-10-02,21,1072.58806
2023-10-02,22,1062.23706
2023-10-02,23,1062.19806
2023-10-02,24,1062.19806
2023-10-03,1,1062.54511
2023-10-03,2,1062.54511
2023-10-03,3,1062.54511
2023-10-03,4,1062.54511
2023-10-03,5,1062.54511
2023-10-03,6,1062.54511
2023-10-03,7,1062.54511
2023-10-03,8,1062.54511
2023-10-03,9,1062.55211
2023-10-03,10,1062.55211
2023-10-03,11,1062.55211
2023-10-03,12,1062.55211
2023-10-03,13,1062.55211
2023-10-03,14,1062.55211
2023-10-03,15,1062.55311
2023-10-03,16,1062.55311
2023-10-03,17,1062.55311
2023-10-03,18,1062.55211
2023-10-03,19,1062.55311
2023-10-03,20,1062.55311
2023-10-03,21,1062.55211
2023-10-03,22,1062.55211
2023-10-03,23,1062.55211
2023-10-03,24,1062.54511
2023-10-04,1,1047.58806
2023-10-04,2,1047.58806
2023-10-04,3,1047.58806
2023-10-04,4,1047.58806
2023-10-04,5,1047.58806
2023-10-04,6,1047.58806
2023-10-04,7,1047.58806
2023-10-04,8,1047.58806
2023-10-04,9,1047.58806
2023-10-04,10,1047.58806
2023-10-04,11,1062.23606
2023-10-04,12,1062.23606
2023-10-04,13,1062.23606
2023-10-04,14,1062.23606
2023-10-04,15,1062.23606
2023-10-04,16,1062.23606
2023-10-04,17,1062.23606
2023-10-04,18,1062.23706
2023-10-04,19,1081.58806
2023-10-04,20,1081.58806
2023-10-04,21,1062.23706
2023-10-04,22,1062.23606
2023-10-04,23,1062.23606
2023-10-04,24,1047.58806
2023-10-05,1,1047.58806
2023-10-05,2,1047.58806
2023-10-05,3,1008.90506
2023-10-05,4,1008.90506
2023-10-05,5,1047.58806
2023-10-05,6,1047.58806
2023-10-05,7,1047.58806
2023-10-05,8,1047.58806
2023-10-05,9,1047.58806
2023-10-05,10,1050.58806
2023-10-05,11,1062.23606
2023-10-05,12,1062.23606
2023-10-05,13,1062.23606
2023-10-05,14,1062.23606
2023-10-05,15,1084.58806
2023-10-05,16,1085.58806
2023-10-05,17,1085.58806
2023-10-05,18,1084.58806
2023-10-05,19,1085.58806
2023-10-05,20,1085.58806
2023-10-05,21,1085.58806
2023-10-05,22,1062.23606
2023-10-05,23,1050.58806
2023-10-05,24,1047.58806
2023-10-06,1,1084.58806
2023-10-06,2,1062.23506
2023-10-06,3,1062.23506
2023-10-06,4,1062.23506
2023-10-06,5,1062.23506
2023-10-06,6,1084.58806
2023-10-06,7,1084.58806
2023-10-06,8,1084.58806
2023-10-06,9,1084.58806
2023-10-06,10,1085.58806
2023-10-06,11,1090.58806
2023-10-06,12,1090.58806
2023-10-06,13,1090.58806
2023-10-06,14,1090.58806
2023-10-06,15,1107.58806
2023-10-06,16,1090.58806
2023-10-06,17,1106.58806
2023-10-06,18,1090.58806
2023-10-06,19,1090.58806
2023-10-06,20,1090.58806
2023-10-06,21,1090.58806
2023-10-06,22,1090.58806
2023-10-06,23,1085.58806
2023-10-06,24,1084.58806
2023-10-07,1,1107.76603
2023-10-07,2,1084.76603
2023-10-07,3,1084.76603
2023-10-07,4,1084.76603
2023-10-07,5,1062.41303
2023-10-07,6,1062.41303
2023-10-07,7,1084.76603
2023-10-07,8,1084.76603
2023-10-07,9,1106.76603
2023-10-07,10,1106.76603
2023-10-07,11,1106.76603
2023-10-07,12,1106.76603
2023-10-07,13,1106.76603
2023-10-07,14,1106.76603
2023-10-07,15,1106.76603
2023-10-07,16,1106.76603
2023-10-07,17,1106.76603
2023-10-07,18,1106.76603
2023-10-07,19,1106.76603
2023-10-07,20,1106.76603
2023-10-07,21,1106.76603
2023-10-07,22,1106.76603
2023-10-07,23,1084.76603
2023-10-07,24,1084.76603
2023-10-08,1,1046.40288
2023-10-08,2,1046.40288
2023-10-08,3,1046.40288
2023-10-08,4,1009.71888
2023-10-08,5,996.40288
2023-10-08,6,996.40288
2023-10-08,7,946.40288
2023-10-08,8,946.40288
2023-10-08,9,1009.71888
2023-10-08,10,1016.40288
2023-10-08,11,1046.40288
2023-10-08,12,1046.40288
2023-10-08,13,1063.04588
2023-10-08,14,1063.04588
2023-10-08,15,1046.40288
2023-10-08,16,1046.40288
2023-10-08,17,1063.04588
2023-10-08,18,1063.04588
2023-10-08,19,1063.04588
2023-10-08,20,1151.40288
2023-10-08,21,1151.40288
2023-10-08,22,1063.04588
2023-10-08,23,1063.04588
2023-10-08,24,1063.04588
2023-10-09,1,945.87958
2023-10-09,2,945.87958
2023-10-09,3,945.87958
2023-10-09,4,945.87958
2023-10-09,5,945.87958
2023-10-09,6,945.87958
2023-10-09,7,945.87958
2023-10-09,8,950.87958
2023-10-09,9,1115.87958
2023-10-09,10,1115.87958
2023-10-09,11,1150.87958
2023-10-09,12,1150.87958
2023-10-09,13,1150.87958
2023-10-09,14,1150.87958
2023-10-09,15,1150.87958
2023-10-09,16,1150.87958
2023-10-09,17,1150.87958
2023-10-09,18,1150.87958
2023-10-09,19,1150.87958
2023-10-09,20,1150.87958
2023-10-09,21,1115.87958
2023-10-09,22,1115.87958
2023-10-09,23,1115.87958
2023-10-09,24,950.87958
2023-10-10,1,945.68963
2023-10-10,2,945.68963
2023-10-10,3,945.68963
2023-10-10,4,945.68963
2023-10-10,5,945.68963
2023-10-10,6,945.68963
2023-10-10,7,945.68963
2023-10-10,8,950.68963
2023-10-10,9,1123.68963
2023-10-10,10,1123.68963
2023-10-10,11,1123.68963
2023-10-10,12,1150.68963
2023-10-10,13,1123.68963
2023-10-10,14,1150.68963
2023-10-10,15,1150.68963
2023-10-10,16,1150.68963
2023-10-10,17,1150.68963
2023-10-10,18,1123.68963
2023-10-10,19,1150.68963
2023-10-10,20,1150.68963
2023-10-10,21,1123.68963
2023-10-10,22,1123.68963
2023-10-10,23,1123.68963
2023-10-10,24,950.68963
2023-10-11,1,950.59727
2023-10-11,2,945.59727
2023-10-11,3,945.59727
2023-10-11,4,945.59727
2023-10-11,5,945.59727
2023-10-11,6,945.59727
2023-10-11,7,950.59727
2023-10-11,8,1008.91327
2023-10-11,9,1050.59727
2023-10-11,10,1050.59727
2023-10-11,11,1050.59727
2023-10-11,12,1050.59727
2023-10-11,13,1050.59727
2023-10-11,14,1050.59727
2023-10-11,15,1050.59727
2023-10-11,16,1050.59727
2023-10-11,17,1050.59727
2023-10-11,18,1150.59727
2023-10-11,19,1150.59727
2023-10-11,20,1150.59727
2023-10-11,21,1150.59727
2023-10-11,22,1150.59727
2023-10-11,23,1050.59727
2023-10-11,24,1050.59727
2023-10-12,1,865.79137
2023-10-12,2,865.79137
2023-10-12,3,865.79137
2023-10-12,4,865.79137
2023-10-12,5,865.79137
2023-10-12,6,865.79137
2023-10-12,7,865.79137
2023-10-12,8,865.79137
2023-10-12,9,995.79137
2023-10-12,10,945.79137
2023-10-12,11,1061.79137
2023-10-12,12,1061.89137
2023-10-12,13,1061.89137
2023-10-12,14,1061.89137
2023-10-12,15,1061.89137
2023-10-12,16,1061.89137
2023-10-12,17,1061.89137
2023-10-12,18,1061.89137
2023-10-12,19,1061.89137
2023-10-12,20,1061.89137
2023-10-12,21,1061.89137
2023-10-12,22,1061.89137
2023-10-12,23,945.79137
2023-10-12,24,865.79137
2023-10-13,1,945.69234
2023-10-13,2,845.69234
2023-10-13,3,845.69234
2023-10-13,4,745.69234
2023-10-13,5,845.69234
2023-10-13,6,845.69234
2023-10-13,7,945.69234
2023-10-13,8,945.69234
2023-10-13,9,945.69234
2023-10-13,10,1009.00834
2023-10-13,11,1059.69234
2023-10-13,12,1061.99234
2023-10-13,13,1061.99234
2023-10-13,14,1061.99234
2023-10-13,15,1061.99234
2023-10-13,16,1061.99234
2023-10-13,17,1061.99234
2023-10-13,18,1061.99234
2023-10-13,19,1095.69234
2023-10-13,20,1061.99234
2023-10-13,21,1061.99234
2023-10-13,22,1061.99234
2023-10-13,23,1059.69234
2023-10-13,24,945.69234
2023-10-14,1,1060.08806
2023-10-14,2,1008.90506
2023-10-14,3,1060.08806
2023-10-14,4,1008.90506
2023-10-14,5,1008.90506
2023-10-14,6,1008.90506
2023-10-14,7,1060.08806
2023-10-14,8,1060.08806
2023-10-14,9,1060.08806
2023-10-14,10,1060.08806
2023-10-14,11,1061.98806
2023-10-14,12,1061.98806
2023-10-14,13,1061.98806
2023-10-14,14,1061.98806
2023-10-14,15,1061.98806
2023-10-14,16,1060.08806
2023-10-14,17,1060.08806
2023-10-14,18,1061.98806
2023-10-14,19,1061.98806
2023-10-14,20,1061.98806
2023-10-14,21,1061.98806
2023-10-14,22,1061.98806
2023-10-14,23,1061.98806
2023-10-14,24,1060.08806
2023-10-15,1,1062.0296
2023-10-15,2,1062.0296
2023-10-15,3,1062.0296
2023-10-15,4,1008.9966
2023-10-15,5,855.6796
2023-10-15,6,855.6796
2023-10-15,7,742.8756
2023-10-15,8,855.6796
2023-10-15,9,855.6796
2023-10-15,10,1062.0296
2023-10-15,11,1062.0296
2023-10-15,12,1062.0296
2023-10-15,13,1062.0296
2023-10-15,14,1062.0296
2023-10-15,15,1062.0296
2023-10-15,16,1062.0296
2023-10-15,17,1062.0296
2023-10-15,18,1062.0296
2023-10-15,19,1062.2496
2023-10-15,20,1062.2496
2023-10-15,21,1062.2496
2023-10-15,22,1062.2496
2023-10-15,23,1062.0296
2023-10-15,24,1062.0296
2023-10-16,1,1062.16306
2023-10-16,2,1062.16306
2023-10-16,3,1062.16306
2023-10-16,4,1062.16306
2023-10-16,5,1062.16306
2023-10-16,6,1062.16306
2023-10-16,7,1015.58806
2023-10-16,8,1062.16306
2023-10-16,9,1062.16306
2023-10-16,10,1062.16306
2023-10-16,11,1062.16306
2023-10-16,12,1062.23606
2023-10-16,13,1062.23606
2023-10-16,14,1062.23606
2023-10-16,15,1062.23606
2023-10-16,16,1062.23606
2023-10-16,17,1062.23606
2023-10-16,18,1062.23606
2023-10-16,19,1195.58806
2023-10-16,20,1195.58806
2023-10-16,21,1114.69806
2023-10-16,22,1062.23606
2023-10-16,23,1062.23606
2023-10-16,24,1062.16306
2023-10-17,1,1015.6846
2023-10-17,2,1015.6846
2023-10-17,3,1009.0016
2023-10-17,4,1015.6846
2023-10-17,5,1015.6846
2023-10-17,6,1075.6846
2023-10-17,7,1075.6846
2023-10-17,8,1075.6846
2023-10-17,9,1075.6846
2023-10-17,10,1151.9846
2023-10-17,11,1151.9846
2023-10-17,12,1151.9846
2023-10-17,13,1151.9846
2023-10-17,14,1151.9846
2023-10-17,15,1151.9846
2023-10-17,16,1151.9846
2023-10-17,17,1151.9846
2023-10-17,18,1151.9846
2023-10-17,19,1206.6846
2023-10-17,20,1206.6846
2023-10-17,21,1200.6846
2023-10-17,22,1151.9846
